areaCode,areaName,areaType,date,cumCasesBySpecimenDate
W92000004,Wales,nation,2021-05-27,212740
W92000004,Wales,nation,2021-05-26,212703
W92000004,Wales,nation,2021-05-25,212673
W92000004,Wales,nation,2021-05-24,212623
W92000004,Wales,nation,2021-05-23,212582
W92000004,Wales,nation,2021-05-22,212561
W92000004,Wales,nation,2021-05-21,212526
W92000004,Wales,nation,2021-05-20,212474
W92000004,Wales,nation,2021-05-19,212427
W92000004,Wales,nation,2021-05-18,212392
W92000004,Wales,nation,2021-05-17,212347
W92000004,Wales,nation,2021-05-16,212296
W92000004,Wales,nation,2021-05-15,212265
W92000004,Wales,nation,2021-05-14,212237
W92000004,Wales,nation,2021-05-13,212193
W92000004,Wales,nation,2021-05-12,212154
W92000004,Wales,nation,2021-05-11,212092
W92000004,Wales,nation,2021-05-10,212026
W92000004,Wales,nation,2021-05-09,211984
W92000004,Wales,nation,2021-05-08,211954
W92000004,Wales,nation,2021-05-07,211923
W92000004,Wales,nation,2021-05-06,211884
W92000004,Wales,nation,2021-05-05,211819
W92000004,Wales,nation,2021-05-04,211774
W92000004,Wales,nation,2021-05-03,211718
W92000004,Wales,nation,2021-05-02,211691
W92000004,Wales,nation,2021-05-01,211664
W92000004,Wales,nation,2021-04-30,211632
W92000004,Wales,nation,2021-04-29,211598
W92000004,Wales,nation,2021-04-28,211543
W92000004,Wales,nation,2021-04-27,211495
W92000004,Wales,nation,2021-04-26,211435
W92000004,Wales,nation,2021-04-25,211379
W92000004,Wales,nation,2021-04-24,211347
W92000004,Wales,nation,2021-04-23,211309
W92000004,Wales,nation,2021-04-22,211261
W92000004,Wales,nation,2021-04-21,211206
W92000004,Wales,nation,2021-04-20,211143
W92000004,Wales,nation,2021-04-19,211086
W92000004,Wales,nation,2021-04-18,211012
W92000004,Wales,nation,2021-04-17,210958
W92000004,Wales,nation,2021-04-16,210920
W92000004,Wales,nation,2021-04-15,210860
W92000004,Wales,nation,2021-04-14,210790
W92000004,Wales,nation,2021-04-13,210710
W92000004,Wales,nation,2021-04-12,210646
W92000004,Wales,nation,2021-04-11,210539
W92000004,Wales,nation,2021-04-10,210484
W92000004,Wales,nation,2021-04-09,210433
W92000004,Wales,nation,2021-04-08,210361
W92000004,Wales,nation,2021-04-07,210271
W92000004,Wales,nation,2021-04-06,210166
W92000004,Wales,nation,2021-04-05,210061
W92000004,Wales,nation,2021-04-04,209989
W92000004,Wales,nation,2021-04-03,209913
W92000004,Wales,nation,2021-04-02,209855
W92000004,Wales,nation,2021-04-01,209791
W92000004,Wales,nation,2021-03-31,209697
W92000004,Wales,nation,2021-03-30,209589
W92000004,Wales,nation,2021-03-29,209452
W92000004,Wales,nation,2021-03-28,209329
W92000004,Wales,nation,2021-03-27,209226
W92000004,Wales,nation,2021-03-26,209139
W92000004,Wales,nation,2021-03-25,208987
W92000004,Wales,nation,2021-03-24,208788
W92000004,Wales,nation,2021-03-23,208598
W92000004,Wales,nation,2021-03-22,208435
W92000004,Wales,nation,2021-03-21,208237
W92000004,Wales,nation,2021-03-20,208098
W92000004,Wales,nation,2021-03-19,207946
W92000004,Wales,nation,2021-03-18,207769
W92000004,Wales,nation,2021-03-17,207551
W92000004,Wales,nation,2021-03-16,207368
W92000004,Wales,nation,2021-03-15,207185
W92000004,Wales,nation,2021-03-14,206989
W92000004,Wales,nation,2021-03-13,206831
W92000004,Wales,nation,2021-03-12,206641
W92000004,Wales,nation,2021-03-11,206435
W92000004,Wales,nation,2021-03-10,206207
W92000004,Wales,nation,2021-03-09,206005
W92000004,Wales,nation,2021-03-08,205840
W92000004,Wales,nation,2021-03-07,205582
W92000004,Wales,nation,2021-03-06,205436
W92000004,Wales,nation,2021-03-05,205267
W92000004,Wales,nation,2021-03-04,205136
W92000004,Wales,nation,2021-03-03,204937
W92000004,Wales,nation,2021-03-02,204728
W92000004,Wales,nation,2021-03-01,204491
W92000004,Wales,nation,2021-02-28,204247
W92000004,Wales,nation,2021-02-27,204040
W92000004,Wales,nation,2021-02-26,203901
W92000004,Wales,nation,2021-02-25,203699
W92000004,Wales,nation,2021-02-24,203474
W92000004,Wales,nation,2021-02-23,203210
W92000004,Wales,nation,2021-02-22,202922
W92000004,Wales,nation,2021-02-21,202586
W92000004,Wales,nation,2021-02-20,202313
W92000004,Wales,nation,2021-02-19,202046
W92000004,Wales,nation,2021-02-18,201737
W92000004,Wales,nation,2021-02-17,201394
W92000004,Wales,nation,2021-02-16,201021
W92000004,Wales,nation,2021-02-15,200579
W92000004,Wales,nation,2021-02-14,200127
W92000004,Wales,nation,2021-02-13,199839
W92000004,Wales,nation,2021-02-12,199558
W92000004,Wales,nation,2021-02-11,199150
W92000004,Wales,nation,2021-02-10,198773
W92000004,Wales,nation,2021-02-09,198325
W92000004,Wales,nation,2021-02-08,197861
W92000004,Wales,nation,2021-02-07,197369
W92000004,Wales,nation,2021-02-06,197085
W92000004,Wales,nation,2021-02-05,196726
W92000004,Wales,nation,2021-02-04,196225
W92000004,Wales,nation,2021-02-03,195724
W92000004,Wales,nation,2021-02-02,195145
W92000004,Wales,nation,2021-02-01,194548
W92000004,Wales,nation,2021-01-31,193936
W92000004,Wales,nation,2021-01-30,193476
W92000004,Wales,nation,2021-01-29,192990
W92000004,Wales,nation,2021-01-28,192392
W92000004,Wales,nation,2021-01-27,191734
W92000004,Wales,nation,2021-01-26,191031
W92000004,Wales,nation,2021-01-25,190300
W92000004,Wales,nation,2021-01-24,189454
W92000004,Wales,nation,2021-01-23,189058
W92000004,Wales,nation,2021-01-22,188517
W92000004,Wales,nation,2021-01-21,187747
W92000004,Wales,nation,2021-01-20,186838
W92000004,Wales,nation,2021-01-19,185868
W92000004,Wales,nation,2021-01-18,184787
W92000004,Wales,nation,2021-01-17,183390
W92000004,Wales,nation,2021-01-16,182565
W92000004,Wales,nation,2021-01-15,181561
W92000004,Wales,nation,2021-01-14,180349
W92000004,Wales,nation,2021-01-13,179037
W92000004,Wales,nation,2021-01-12,177574
W92000004,Wales,nation,2021-01-11,175973
W92000004,Wales,nation,2021-01-10,174237
W92000004,Wales,nation,2021-01-09,173062
W92000004,Wales,nation,2021-01-08,171920
W92000004,Wales,nation,2021-01-07,170324
W92000004,Wales,nation,2021-01-06,168659
W92000004,Wales,nation,2021-01-05,166668
W92000004,Wales,nation,2021-01-04,164284
W92000004,Wales,nation,2021-01-03,161628
W92000004,Wales,nation,2021-01-02,159818
W92000004,Wales,nation,2021-01-01,157726
W92000004,Wales,nation,2020-12-31,156512
W92000004,Wales,nation,2020-12-30,154503
W92000004,Wales,nation,2020-12-29,151805
W92000004,Wales,nation,2020-12-28,148242
W92000004,Wales,nation,2020-12-27,145886
W92000004,Wales,nation,2020-12-26,143391
W92000004,Wales,nation,2020-12-25,141498
W92000004,Wales,nation,2020-12-24,140856
W92000004,Wales,nation,2020-12-23,139383
W92000004,Wales,nation,2020-12-22,136940
W92000004,Wales,nation,2020-12-21,134235
W92000004,Wales,nation,2020-12-20,131492
W92000004,Wales,nation,2020-12-19,129283
W92000004,Wales,nation,2020-12-18,127113
W92000004,Wales,nation,2020-12-17,124576
W92000004,Wales,nation,2020-12-16,121800
W92000004,Wales,nation,2020-12-15,118661
W92000004,Wales,nation,2020-12-14,115479
W92000004,Wales,nation,2020-12-13,111941
W92000004,Wales,nation,2020-12-12,109207
W92000004,Wales,nation,2020-12-11,106921
W92000004,Wales,nation,2020-12-10,104110
W92000004,Wales,nation,2020-12-09,101446
W92000004,Wales,nation,2020-12-08,98754
W92000004,Wales,nation,2020-12-07,96153
W92000004,Wales,nation,2020-12-06,93642
W92000004,Wales,nation,2020-12-05,91945
W92000004,Wales,nation,2020-12-04,90412
W92000004,Wales,nation,2020-12-03,88711
W92000004,Wales,nation,2020-12-02,86908
W92000004,Wales,nation,2020-12-01,85257
W92000004,Wales,nation,2020-11-30,83648
W92000004,Wales,nation,2020-11-29,82143
W92000004,Wales,nation,2020-11-28,81177
W92000004,Wales,nation,2020-11-27,80333
W92000004,Wales,nation,2020-11-26,79298
W92000004,Wales,nation,2020-11-25,78138
W92000004,Wales,nation,2020-11-24,76802
W92000004,Wales,nation,2020-11-23,75709
W92000004,Wales,nation,2020-11-22,74679
W92000004,Wales,nation,2020-11-21,73962
W92000004,Wales,nation,2020-11-20,73282
W92000004,Wales,nation,2020-11-19,72346
W92000004,Wales,nation,2020-11-18,71426
W92000004,Wales,nation,2020-11-17,70439
W92000004,Wales,nation,2020-11-16,69398
W92000004,Wales,nation,2020-11-15,68405
W92000004,Wales,nation,2020-11-14,67778
W92000004,Wales,nation,2020-11-13,67149
W92000004,Wales,nation,2020-11-12,66290
W92000004,Wales,nation,2020-11-11,65517
W92000004,Wales,nation,2020-11-10,64662
W92000004,Wales,nation,2020-11-09,63698
W92000004,Wales,nation,2020-11-08,62689
W92000004,Wales,nation,2020-11-07,61991
W92000004,Wales,nation,2020-11-06,61386
W92000004,Wales,nation,2020-11-05,60509
W92000004,Wales,nation,2020-11-04,59493
W92000004,Wales,nation,2020-11-03,58398
W92000004,Wales,nation,2020-11-02,57163
W92000004,Wales,nation,2020-11-01,55754
W92000004,Wales,nation,2020-10-31,54807
W92000004,Wales,nation,2020-10-30,53928
W92000004,Wales,nation,2020-10-29,52687
W92000004,Wales,nation,2020-10-28,51104
W92000004,Wales,nation,2020-10-27,49747
W92000004,Wales,nation,2020-10-26,48269
W92000004,Wales,nation,2020-10-25,46712
W92000004,Wales,nation,2020-10-24,45772
W92000004,Wales,nation,2020-10-23,44747
W92000004,Wales,nation,2020-10-22,43550
W92000004,Wales,nation,2020-10-21,42494
W92000004,Wales,nation,2020-10-20,41228
W92000004,Wales,nation,2020-10-19,39992
W92000004,Wales,nation,2020-10-18,38881
W92000004,Wales,nation,2020-10-17,38165
W92000004,Wales,nation,2020-10-16,37457
W92000004,Wales,nation,2020-10-15,36506
W92000004,Wales,nation,2020-10-14,35716
W92000004,Wales,nation,2020-10-13,34810
W92000004,Wales,nation,2020-10-12,33857
W92000004,Wales,nation,2020-10-11,33075
W92000004,Wales,nation,2020-10-10,32449
W92000004,Wales,nation,2020-10-09,31829
W92000004,Wales,nation,2020-10-08,31048
W92000004,Wales,nation,2020-10-07,30221
W92000004,Wales,nation,2020-10-06,29370
W92000004,Wales,nation,2020-10-05,28599
W92000004,Wales,nation,2020-10-04,27896
W92000004,Wales,nation,2020-10-03,27282
W92000004,Wales,nation,2020-10-02,26764
W92000004,Wales,nation,2020-10-01,26161
W92000004,Wales,nation,2020-09-30,25533
W92000004,Wales,nation,2020-09-29,24932
W92000004,Wales,nation,2020-09-28,24466
W92000004,Wales,nation,2020-09-27,24040
W92000004,Wales,nation,2020-09-26,23723
W92000004,Wales,nation,2020-09-25,23320
W92000004,Wales,nation,2020-09-24,22935
W92000004,Wales,nation,2020-09-23,22619
W92000004,Wales,nation,2020-09-22,22241
W92000004,Wales,nation,2020-09-21,21861
W92000004,Wales,nation,2020-09-20,21549
W92000004,Wales,nation,2020-09-19,21297
W92000004,Wales,nation,2020-09-18,21017
W92000004,Wales,nation,2020-09-17,20771
W92000004,Wales,nation,2020-09-16,20510
W92000004,Wales,nation,2020-09-15,20303
W92000004,Wales,nation,2020-09-14,20139
W92000004,Wales,nation,2020-09-13,19947
W92000004,Wales,nation,2020-09-12,19783
W92000004,Wales,nation,2020-09-11,19643
W92000004,Wales,nation,2020-09-10,19498
W92000004,Wales,nation,2020-09-09,19312
W92000004,Wales,nation,2020-09-08,19154
W92000004,Wales,nation,2020-09-07,19011
W92000004,Wales,nation,2020-09-06,18852
W92000004,Wales,nation,2020-09-05,18721
W92000004,Wales,nation,2020-09-04,18593
W92000004,Wales,nation,2020-09-03,18444
W92000004,Wales,nation,2020-09-02,18318
W92000004,Wales,nation,2020-09-01,18223
W92000004,Wales,nation,2020-08-31,18165
W92000004,Wales,nation,2020-08-30,18121
W92000004,Wales,nation,2020-08-29,18075
W92000004,Wales,nation,2020-08-28,18031
W92000004,Wales,nation,2020-08-27,17979
W92000004,Wales,nation,2020-08-26,17929
W92000004,Wales,nation,2020-08-25,17885
W92000004,Wales,nation,2020-08-24,17835
W92000004,Wales,nation,2020-08-23,17799
W92000004,Wales,nation,2020-08-22,17788
W92000004,Wales,nation,2020-08-21,17769
W92000004,Wales,nation,2020-08-20,17746
W92000004,Wales,nation,2020-08-19,17715
W92000004,Wales,nation,2020-08-18,17680
W92000004,Wales,nation,2020-08-17,17642
W92000004,Wales,nation,2020-08-16,17623
W92000004,Wales,nation,2020-08-15,17605
W92000004,Wales,nation,2020-08-14,17595
W92000004,Wales,nation,2020-08-13,17578
W92000004,Wales,nation,2020-08-12,17561
W92000004,Wales,nation,2020-08-11,17537
W92000004,Wales,nation,2020-08-10,17510
W92000004,Wales,nation,2020-08-09,17491
W92000004,Wales,nation,2020-08-08,17483
W92000004,Wales,nation,2020-08-07,17478
W92000004,Wales,nation,2020-08-06,17462
W92000004,Wales,nation,2020-08-05,17440
W92000004,Wales,nation,2020-08-04,17418
W92000004,Wales,nation,2020-08-03,17394
W92000004,Wales,nation,2020-08-02,17372
W92000004,Wales,nation,2020-08-01,17358
W92000004,Wales,nation,2020-07-31,17342
W92000004,Wales,nation,2020-07-30,17326
W92000004,Wales,nation,2020-07-29,17296
W92000004,Wales,nation,2020-07-28,17269
W92000004,Wales,nation,2020-07-27,17242
W92000004,Wales,nation,2020-07-26,17219
W92000004,Wales,nation,2020-07-25,17184
W92000004,Wales,nation,2020-07-24,17160
W92000004,Wales,nation,2020-07-23,17130
W92000004,Wales,nation,2020-07-22,17099
W92000004,Wales,nation,2020-07-21,17074
W92000004,Wales,nation,2020-07-20,17013
W92000004,Wales,nation,2020-07-19,16970
W92000004,Wales,nation,2020-07-18,16960
W92000004,Wales,nation,2020-07-17,16949
W92000004,Wales,nation,2020-07-16,16932
W92000004,Wales,nation,2020-07-15,16907
W92000004,Wales,nation,2020-07-14,16889
W92000004,Wales,nation,2020-07-13,16866
W92000004,Wales,nation,2020-07-12,16842
W92000004,Wales,nation,2020-07-11,16832
W92000004,Wales,nation,2020-07-10,16820
W92000004,Wales,nation,2020-07-09,16791
W92000004,Wales,nation,2020-07-08,16769
W92000004,Wales,nation,2020-07-07,16755
W92000004,Wales,nation,2020-07-06,16726
W92000004,Wales,nation,2020-07-05,16691
W92000004,Wales,nation,2020-07-04,16679
W92000004,Wales,nation,2020-07-03,16671
W92000004,Wales,nation,2020-07-02,16652
W92000004,Wales,nation,2020-07-01,16624
W92000004,Wales,nation,2020-06-30,16597
W92000004,Wales,nation,2020-06-29,16562
W92000004,Wales,nation,2020-06-28,16519
W92000004,Wales,nation,2020-06-27,16491
W92000004,Wales,nation,2020-06-26,16351
W92000004,Wales,nation,2020-06-25,16332
W92000004,Wales,nation,2020-06-24,16272
W92000004,Wales,nation,2020-06-23,16235
W92000004,Wales,nation,2020-06-22,16104
W92000004,Wales,nation,2020-06-21,16038
W92000004,Wales,nation,2020-06-20,15962
W92000004,Wales,nation,2020-06-19,15915
W92000004,Wales,nation,2020-06-18,15775
W92000004,Wales,nation,2020-06-17,15713
W92000004,Wales,nation,2020-06-16,15649
W92000004,Wales,nation,2020-06-15,15567
W92000004,Wales,nation,2020-06-14,15501
W92000004,Wales,nation,2020-06-13,15447
W92000004,Wales,nation,2020-06-12,15381
W92000004,Wales,nation,2020-06-11,15306
W92000004,Wales,nation,2020-06-10,15240
W92000004,Wales,nation,2020-06-09,15173
W92000004,Wales,nation,2020-06-08,15111
W92000004,Wales,nation,2020-06-07,15037
W92000004,Wales,nation,2020-06-06,15003
W92000004,Wales,nation,2020-06-05,14952
W92000004,Wales,nation,2020-06-04,14897
W92000004,Wales,nation,2020-06-03,14838
W92000004,Wales,nation,2020-06-02,14764
W92000004,Wales,nation,2020-06-01,14693
W92000004,Wales,nation,2020-05-31,14629
W92000004,Wales,nation,2020-05-30,14583
W92000004,Wales,nation,2020-05-29,14513
W92000004,Wales,nation,2020-05-28,14407
W92000004,Wales,nation,2020-05-27,14305
W92000004,Wales,nation,2020-05-26,14187
W92000004,Wales,nation,2020-05-25,14085
W92000004,Wales,nation,2020-05-24,13979
W92000004,Wales,nation,2020-05-23,13896
W92000004,Wales,nation,2020-05-22,13774
W92000004,Wales,nation,2020-05-21,13638
W92000004,Wales,nation,2020-05-20,13506
W92000004,Wales,nation,2020-05-19,13340
W92000004,Wales,nation,2020-05-18,13128
W92000004,Wales,nation,2020-05-17,12959
W92000004,Wales,nation,2020-05-16,12842
W92000004,Wales,nation,2020-05-15,12676
W92000004,Wales,nation,2020-05-14,12496
W92000004,Wales,nation,2020-05-13,12364
W92000004,Wales,nation,2020-05-12,12210
W92000004,Wales,nation,2020-05-11,12060
W92000004,Wales,nation,2020-05-10,11882
W92000004,Wales,nation,2020-05-09,11775
W92000004,Wales,nation,2020-05-08,11639
W92000004,Wales,nation,2020-05-07,11524
W92000004,Wales,nation,2020-05-06,11348
W92000004,Wales,nation,2020-05-05,11177
W92000004,Wales,nation,2020-05-04,11002
W92000004,Wales,nation,2020-05-03,10861
W92000004,Wales,nation,2020-05-02,10753
W92000004,Wales,nation,2020-05-01,10574
W92000004,Wales,nation,2020-04-30,10397
W92000004,Wales,nation,2020-04-29,10197
W92000004,Wales,nation,2020-04-28,10021
W92000004,Wales,nation,2020-04-27,9869
W92000004,Wales,nation,2020-04-26,9696
W92000004,Wales,nation,2020-04-25,9575
W92000004,Wales,nation,2020-04-24,9438
W92000004,Wales,nation,2020-04-23,9225
W92000004,Wales,nation,2020-04-22,9025
W92000004,Wales,nation,2020-04-21,8772
W92000004,Wales,nation,2020-04-20,8513
W92000004,Wales,nation,2020-04-19,8232
W92000004,Wales,nation,2020-04-18,8051
W92000004,Wales,nation,2020-04-17,7803
W92000004,Wales,nation,2020-04-16,7479
W92000004,Wales,nation,2020-04-15,7116
W92000004,Wales,nation,2020-04-14,6755
W92000004,Wales,nation,2020-04-13,6436
W92000004,Wales,nation,2020-04-12,6163
W92000004,Wales,nation,2020-04-11,5915
W92000004,Wales,nation,2020-04-10,5668
W92000004,Wales,nation,2020-04-09,5360
W92000004,Wales,nation,2020-04-08,4969
W92000004,Wales,nation,2020-04-07,4583
W92000004,Wales,nation,2020-04-06,4197
W92000004,Wales,nation,2020-04-05,3814
W92000004,Wales,nation,2020-04-04,3590
W92000004,Wales,nation,2020-04-03,3309
W92000004,Wales,nation,2020-04-02,2979
W92000004,Wales,nation,2020-04-01,2642
W92000004,Wales,nation,2020-03-31,2315
W92000004,Wales,nation,2020-03-30,2037
W92000004,Wales,nation,2020-03-29,1694
W92000004,Wales,nation,2020-03-28,1535
W92000004,Wales,nation,2020-03-27,1368
W92000004,Wales,nation,2020-03-26,1175
W92000004,Wales,nation,2020-03-25,998
W92000004,Wales,nation,2020-03-24,808
W92000004,Wales,nation,2020-03-23,668
W92000004,Wales,nation,2020-03-22,534
W92000004,Wales,nation,2020-03-21,459
W92000004,Wales,nation,2020-03-20,383
W92000004,Wales,nation,2020-03-19,310
W92000004,Wales,nation,2020-03-18,252
W92000004,Wales,nation,2020-03-17,223
W92000004,Wales,nation,2020-03-16,166
W92000004,Wales,nation,2020-03-15,137
W92000004,Wales,nation,2020-03-14,106
W92000004,Wales,nation,2020-03-13,88
W92000004,Wales,nation,2020-03-12,59
W92000004,Wales,nation,2020-03-11,34
W92000004,Wales,nation,2020-03-10,20
W92000004,Wales,nation,2020-03-09,8
W92000004,Wales,nation,2020-03-08,5
W92000004,Wales,nation,2020-03-07,4
W92000004,Wales,nation,2020-03-06,2
W92000004,Wales,nation,2020-03-05,2
W92000004,Wales,nation,2020-03-04,2
W92000004,Wales,nation,2020-03-03,1
W92000004,Wales,nation,2020-03-02,1
W92000004,Wales,nation,2020-03-01,1
W92000004,Wales,nation,2020-02-29,1
W92000004,Wales,nation,2020-02-28,1
W92000004,Wales,nation,2020-02-27,1
